screen_id,category,total_elements,clickable_elements
26227,utility,48,9
23822,other,35,3
4574,social,7,1
68885,news,27,4
62705,other,19,5
26611,other,66,4
55505,games,16,3
56115,games,50,2
57599,other,18,3
24925,news,49,14
50145,other,48,1
35403,travel,34,13
44536,other,27,3
62231,travel,59,14
22415,other,40,4
39407,other,46,13
5158,other,31,2
10380,other,6,1
14320,health,77,4
63969,other,56,5
9436,other,13,1
22965,utility,170,14
64672,utility,13,3
51893,other,65,16
19456,utility,13,5
23709,other,51,13
18405,other,91,18
7848,other,87,17
21734,news,57,4
49117,other,20,2
67950,other,13,2
23718,other,25,3
71413,utility,105,21
43635,other,8,2
61733,other,58,1
38327,other,79,13
57955,other,48,12
40985,food,13,3
30779,other,51,3
68423,other,73,10
57734,other,21,1
23281,travel,59,7
26392,other,20,3
7820,health,24,1
21916,health,27,1
49986,other,47,8
26649,other,57,17
30234,other,23,5
62359,other,30,11
48075,other,70,16
39770,other,20,2
51978,games,68,11
23530,other,31,2
66938,shopping,62,10
62462,social,7,1
15354,other,18,3
34035,travel,146,8
70694,other,26,4
35172,other,185,37
21316,social,7,1
41231,other,31,14
39345,other,78,9
38088,social,20,4
43507,other,66,7
50235,other,40,9
58608,other,52,5
38804,games,42,8
6024,other,22,1
20532,other,25,8
41954,utility,47,11
11306,other,17,5
60341,other,30,4
68010,other,61,5
384,productivity,106,63
15551,other,20,5
60151,other,26,2
30050,other,31,6
620,other,46,13
45608,other,43,4
20311,social,14,1
46596,other,42,2
68539,utility,39,3
7783,other,18,2
27211,other,14,2
3534,other,44,1
40757,games,45,9
30411,other,19,5
4013,utility,74,9
28990,social,7,1
35005,other,68,11
67154,other,18,3
62162,health,91,13
41878,other,54,21
14825,other,18,1
32343,other,23,10
19135,finance,25,6
57307,other,20,5
41142,other,81,8
64354,other,29,8
7898,other,63,2
22794,other,24,3
10249,other,63,18
10852,other,35,5
43201,other,8,3
58305,games,107,24
64031,other,29,5
61804,other,41,15
6617,other,30,10
36920,other,46,10
37638,other,37,8
36276,other,9,1
59080,other,40,6
34885,food,62,13
3557,other,65,23
42508,other,40,11
30543,other,34,15
5233,other,22,4
9679,other,44,3
65652,shopping,19,3
3719,social,49,12
12611,other,16,3
7269,utility,184,10
35619,other,73,24
47410,other,19,3
20950,other,14,2
23075,other,54,11
60406,other,20,7
39014,other,8,3
2709,other,39,9
60950,other,41,21
59685,other,22,5
57769,other,31,6
70354,other,15,1
43785,social,90,22
56926,games,55,1
71018,social,17,1
51940,food,34,7
55575,food,55,12
34582,other,61,13
56126,games,53,18
13858,other,58,3
53046,other,40,4
66615,other,45,12
38185,other,66,9
66422,other,69,6
66146,travel,121,23
26233,shopping,16,1
8735,other,20,4
12277,social,7,1
34162,other,13,7
51659,other,20,5
56750,other,88,8
54745,other,14,1
11873,other,56,11
62635,other,45,14
54084,other,29,3
5271,other,36,10
6924,shopping,92,11
27527,other,58,4
7971,other,31,3
40245,other,49,11
55029,other,66,16
19902,shopping,6,1
67144,news,32,13
26557,other,18,2
49728,utility,41,6
48213,other,44,5
65535,other,20,5
20887,other,32,5
70767,other,44,3
17815,other,6,1
60932,finance,5,1
16196,other,23,3
52604,other,77,9
57081,utility,51,16
35590,utility,11,1
36477,other,45,12
6386,other,16,1
48722,productivity,17,2
15375,other,59,13
616,other,35,8
22746,other,47,12
38102,other,28,5
21182,other,26,4
38369,other,34,5
26900,other,33,10
66451,utility,50,6
30174,news,146,20
663,other,59,7
45324,other,42,13
53563,other,37,6
9114,other,108,19
8204,news,59,5
30554,other,121,18
58529,other,142,19
37376,other,12,1
59743,other,71,9
58134,other,16,1
15967,utility,38,14
9625,games,46,6
52013,utility,21,3
47844,other,29,7
33055,other,59,25
67614,other,77,1
28018,other,10,1
595,other,16,3
24059,other,18,1
59472,other,62,5
7445,other,85,7
56283,other,24,1
30561,other,124,18
10413,news,32,7
21387,games,8,3
65096,other,60,9
65870,other,17,4
16493,other,13,5
14682,other,28,1
61332,other,35,5
37782,utility,130,26
44765,other,9,2
37699,other,8,3
53269,social,19,3
29318,other,77,19
58471,other,138,33
38646,other,18,1
21524,social,7,1
21914,health,8,3
34977,other,30,3
70520,other,33,7
62164,games,64,6
61769,social,5,1
2331,other,39,7
42274,other,25,1
223,other,33,8
43323,other,11,3
17407,other,54,12
39938,other,25,3
47505,other,15,2
2425,other,33,1
22545,food,105,12
23493,other,18,3
13938,other,16,4
59571,other,82,24
22346,other,49,2
60171,other,19,5
2293,other,29,2
27368,other,69,13
9916,other,25,4
3929,travel,16,1
514,other,40,12
51226,other,68,6
17344,utility,63,18
5203,other,33,4
21218,games,17,3
15341,other,26,3
29614,travel,39,7
6929,shopping,39,11
61203,news,21,2
18353,finance,143,17
28567,other,32,15
1430,other,35,8
32912,travel,86,18
11962,other,16,5
48691,other,8,1
25754,other,88,15
41697,other,19,5
42197,other,50,3
65168,games,20,3
60253,other,77,13
16741,other,28,4
10638,other,17,2
1407,other,83,10
27825,other,36,11
59701,other,32,7
7448,shopping,39,4
54063,social,109,23
48488,other,43,11
128,other,44,9
1649,other,38,7
62998,games,27,9
44596,utility,130,12
10489,other,14,2
35036,other,73,8
49789,other,30,4
44447,finance,15,2
60306,other,15,1
27810,utility,28,6
62482,other,15,3
41394,other,44,8
60030,other,73,20
32580,other,40,10
49885,other,54,11
38557,other,55,18
69493,utility,67,13
34743,other,11,4
5509,news,112,16
70541,games,42,10
31039,finance,11,1
26062,other,22,6
34150,social,21,4
54047,utility,86,19
36525,games,34,9
35215,utility,22,5
50331,other,13,2
1383,games,20,1
67276,social,42,10
61640,shopping,22,2
16698,other,39,3
10185,other,40,6
40330,other,73,14
56241,other,16,2
62377,utility,13,6
57972,other,15,1
19276,social,76,35
8949,other,129,18
49713,other,5,1
18222,games,98,20
45142,other,56,14
28753,other,19,5
8280,shopping,20,5
59677,utility,17,2
26623,food,38,12
34597,games,27,4
65756,other,52,13
68031,social,7,1
55434,social,4,1
53606,other,41,11
41528,other,19,5
44134,games,52,12
37472,utility,21,3
53689,other,61,15
69021,games,39,4
10188,other,21,2
52131,other,16,2
31552,other,152,29
11096,other,36,10
6823,finance,17,3
34087,other,69,4
13044,games,44,12
58673,other,20,1
31820,other,28,6
68557,other,16,3
68745,other,41,8
8428,other,68,22
5004,other,44,15
63924,other,64,11
36629,other,25,6
58892,other,21,1
50438,travel,34,8
15436,other,31,3
70565,other,25,2
38433,other,62,13
41584,food,72,10
53552,shopping,30,6
56312,games,37,5
16718,other,59,5
58549,finance,45,8
35621,other,10,2
29660,other,91,13
50066,other,18,5
23125,other,33,7
57100,other,33,7
19605,other,55,17
44446,finance,115,12
47801,news,82,13
57425,other,68,18
68772,other,13,2
12103,other,15,2
18547,other,54,11
43033,other,41,3
15835,shopping,99,14
68017,other,12,2
54542,other,21,4
46327,other,44,11
40969,other,179,16
64890,social,7,1
3965,other,11,2
17751,other,33,4
41964,other,77,9
53840,other,14,2
45828,other,78,18
68509,other,18,3
26296,other,14,1
24195,other,30,2
21512,other,57,8
59793,other,18,5
971,social,41,9
56337,utility,84,8
16000,other,32,7
17091,social,26,4
38923,other,22,5
57366,other,19,3
11935,other,24,1
20801,other,34,10
3188,utility,31,11
6710,other,42,1
7524,other,31,7
28807,other,5,1
67321,social,47,18
57579,other,35,5
27231,other,33,7
5410,social,80,11
41594,food,34,13
7711,other,70,10
18237,other,25,5
54072,games,49,9
65813,other,10,3
45417,games,14,1
51830,news,95,12
57983,other,16,1
42669,other,20,4
66076,other,86,3
8816,other,62,13
32316,other,26,6
25008,other,75,18
64905,utility,27,4
60626,other,32,1
49625,other,29,3
14324,other,61,9
52573,other,19,5
32984,other,11,6
35126,other,36,5
57472,other,45,5
59136,social,7,1
58685,other,22,3
71247,other,65,11
35412,other,32,15
53231,other,75,15
52422,social,19,5
47183,other,40,8
7266,utility,48,9
25642,other,37,9
24994,other,47,9
27352,other,53,3
60868,other,69,9
29482,utility,16,3
15885,other,19,5
17481,other,38,7
6487,utility,48,10
32798,social,75,17
58982,other,18,1
7051,other,9,2
71110,social,12,1
59247,news,31,8
17779,other,64,13
69461,travel,173,25
63512,other,26,9
18520,other,33,7
30897,other,90,15
7171,other,14,2
48104,other,20,3
58740,other,48,5
9285,other,49,11
6208,other,39,8
14120,other,43,8
48960,travel,73,13
45512,health,8,1
66109,other,65,6
35855,other,18,2
7131,other,18,3
31351,news,32,6
3438,other,18,5
70290,other,28,7
1845,other,54,8
69780,other,71,10
53930,other,40,5
49696,other,47,1
49002,other,43,12
71256,other,21,3
67506,shopping,18,1
66428,other,18,1
10612,travel,79,18
45675,other,20,1
40565,other,97,20
31081,other,90,12
19703,news,57,13
29838,food,62,9
2470,other,31,16
4315,other,161,12
70128,other,13,5
40264,travel,28,2
19906,other,10,2
49686,other,94,18
290,other,22,8
19782,other,25,1
59395,social,49,3
54065,social,106,23
56536,other,30,6
12267,other,31,3
64239,other,15,4
31383,other,47,5
30612,other,34,10
43307,other,18,2
71925,other,13,3
1826,other,48,11
28323,productivity,87,46
56748,other,110,7
65329,other,11,1
41719,utility,7,1
51681,other,31,5
2449,social,33,4
42859,other,70,7
65491,other,60,3
56607,other,34,7
35105,other,24,9
13923,other,40,7
32336,other,66,9
20305,other,24,5
57431,other,98,24
24126,other,138,26
58449,other,35,2
25085,utility,28,6
56377,other,85,11
58668,other,19,1
13494,other,107,20
22095,other,29,17
65587,other,34,10
58118,other,53,3
36094,travel,15,3
29985,other,94,22
5363,games,49,2
20739,utility,31,3
11419,other,46,27
9232,other,14,2
36123,other,34,5
65176,other,33,7
38069,food,27,6
6133,other,46,1
41407,other,96,25
66406,games,16,5
60080,other,20,2
36067,other,60,18
36049,other,36,7
14816,other,52,4
44939,other,26,5
58075,other,93,9
2898,other,46,23
28938,other,13,3
56121,games,75,14
23126,food,47,12
56419,social,7,1
46284,other,5,1
36221,games,78,17
16519,other,53,4
18749,other,16,2
6750,other,120,6
59730,other,49,9
48347,other,43,11
66477,other,52,7
56954,other,56,12
65317,other,33,10
40367,other,120,22
53276,games,37,2
21041,other,38,8
48119,other,40,13
7540,other,71,17
3938,other,107,32
63767,other,14,1
41980,news,51,11
29489,other,18,3
19710,news,23,6
24073,health,38,6
24646,shopping,37,2
63541,other,92,22
2316,other,86,17
58641,other,92,6
53066,other,24,6
66971,other,67,4
67672,games,55,13
58020,other,43,4
9173,other,28,1
16838,utility,44,8
5486,other,64,5
19918,social,59,15
3509,shopping,72,21
64475,other,103,10
54928,other,36,9
21346,travel,119,7
13763,news,33,10
16440,other,8,2
33771,other,35,6
41434,other,38,5
22130,other,33,8
13489,other,49,14
63355,other,18,6
44166,other,75,20
6832,other,17,2
32670,other,27,8
49167,other,19,5
38828,other,40,7
61829,other,6,1
51407,travel,18,2
57787,other,58,7
36871,games,14,2
26398,other,19,5
12244,other,14,2
17941,food,15,3
26138,other,109,23
36415,news,13,1
64591,other,43,13
30209,other,77,17
55544,other,26,8
8855,other,84,13
21652,other,28,7
53159,travel,13,2
59281,social,31,8
35019,other,47,3
55807,other,18,2
54392,productivity,110,16
53565,other,54,9
16011,other,56,12
40759,social,8,2
53008,games,38,7
3544,other,14,1
65287,social,7,1
51758,other,26,3
53182,other,23,6
39574,shopping,16,4
34530,other,138,6
65417,other,42,5
18033,other,21,6
17809,news,103,14
15515,other,27,3
63492,other,71,10
64705,news,21,7
6853,other,17,1
54272,social,20,4
43793,other,51,14
25076,news,25,4
11508,other,74,12
48763,games,37,5
47866,other,29,6
47845,other,28,2
41794,other,14,3
2834,other,64,27
55950,other,72,18
59291,other,20,3
16336,other,17,1
49132,other,75,16
22235,other,105,9
35565,other,54,15
71644,other,129,7
52617,other,14,2
68070,other,28,4
68804,games,111,33
68887,other,22,3
47773,productivity,55,8
18386,other,22,2
16647,other,19,2
31798,other,20,5
14253,other,19,4
57216,utility,238,15
71375,other,12,2
69309,other,122,11
36971,other,10,2
56397,other,72,22
11302,utility,48,8
36222,games,77,17
4680,utility,24,6
45560,other,52,15
4511,other,47,10
42437,other,78,12
14279,food,60,16
70561,other,51,10
48636,games,88,28
9819,other,15,2
57215,utility,61,14
53094,other,63,6
18298,other,18,3
62701,other,36,7
59775,other,14,1
23930,news,132,11
53569,other,172,15
17851,utility,68,16
22207,news,70,15
49524,social,7,1
6344,other,19,5
22149,other,82,15
10319,other,81,22
46716,other,17,3
39708,other,32,5
3096,other,55,8
18233,other,51,14
7620,travel,65,9
18603,utility,24,2
47996,other,60,14
23847,other,14,2
5315,other,22,4
20874,other,33,10
15893,social,7,1
64437,other,31,3
27180,other,42,10
64663,other,100,22
12306,other,19,3
15651,other,13,2
18355,finance,36,1
43558,other,38,7
29954,other,72,11
34292,other,34,5
62642,other,23,4
21596,other,29,11
38109,other,21,3
53541,shopping,42,5
10000,other,16,3
61257,other,5,1
30073,other,19,5
13069,travel,19,2
9755,other,31,6
29631,other,13,1
65278,other,27,6
62257,other,31,6
39562,other,16,3
19340,utility,121,12
48113,other,68,13
69530,other,15,1
56036,other,18,1
30866,other,9,1
63964,other,29,6
33558,other,71,5
50005,travel,48,3
9055,shopping,73,12
43851,travel,58,18
64104,other,39,9
55541,travel,59,14
1662,news,43,9
5384,other,32,6
12975,games,60,3
25903,other,31,6
12437,food,70,13
22695,news,148,20
70567,other,19,7
3002,other,8,3
24460,other,38,13
18960,other,26,2
6109,other,26,9
46549,utility,24,3
24515,finance,24,1
49068,other,49,14
34004,utility,20,6
28604,other,21,2
18584,other,24,5
58221,other,19,7
51091,other,30,7
63598,other,106,28
14981,other,33,4
46396,other,16,2
27072,other,70,9
63392,other,18,3
35420,other,38,11
52978,social,63,17
21008,other,28,2
36622,games,29,4
40280,other,87,19
15553,other,34,5
26978,other,36,6
69168,food,66,16
38270,other,100,17
61797,other,98,12
1961,other,28,7
45530,other,75,27
23681,other,41,12
14736,other,42,11
51567,other,36,8
5845,other,19,7
67205,other,18,4
51804,other,10,4
56147,games,57,19
52724,other,15,4
22975,other,53,18
57281,travel,8,3
34824,travel,61,2
47289,other,44,15
69800,other,21,2
52858,other,23,2
63923,other,177,35
4992,social,28,12
21062,other,8,3
37898,other,36,4
6144,other,29,6
31106,social,82,8
38817,other,71,14
65928,other,60,8
72164,food,26,5
49826,other,72,18
71254,shopping,30,2
62203,other,20,5
28117,other,28,4
9260,other,88,21
45218,news,66,12
17392,other,63,14
55250,other,96,17
798,other,33,9
37059,other,62,5
14412,other,39,10
32090,games,25,7
52277,other,19,3
63371,other,38,11
71173,utility,13,1
32360,other,7,2
9157,social,29,7
19812,travel,55,12
25126,other,20,3
70266,other,29,8
1066,other,54,9
16558,other,44,5
35135,other,99,20
24908,other,16,2
68913,other,99,21
17059,finance,71,15
18261,other,34,3
21873,other,34,7
44858,other,46,11
58174,utility,46,11
30453,other,17,1
48887,other,20,2
64915,other,19,2
16397,other,36,10
65902,health,52,12
33347,other,121,8
56380,other,102,19
47817,other,28,1
28913,travel,52,11
46516,other,28,7
65660,other,8,1
50083,food,32,2
16623,other,35,5
68754,other,19,1
21539,other,42,9
69555,other,10,1
9502,other,58,15
65771,other,72,14
60568,other,75,8
7811,other,132,15
59026,other,88,23
5483,other,172,10
45230,other,29,7
67855,other,37,8
49246,other,25,4
36779,other,31,2
41635,utility,21,3
49099,other,65,19
1853,other,22,3
27350,other,53,6
10637,other,38,7
55464,other,31,5
44044,other,47,16
57181,other,87,18
20506,other,29,4
53499,other,71,20
18453,other,46,13
19577,other,23,4
35238,other,38,11
47534,other,36,8
58648,other,16,3
27904,other,53,2
1353,other,31,6
57984,other,21,3
52200,other,22,8
34704,other,55,10
56806,shopping,81,16
26657,other,32,5
7808,other,17,1
5019,other,60,11
37809,other,19,5
56763,other,125,18
40382,shopping,53,7
2239,other,76,20
71221,utility,147,8
33669,other,30,3
41106,other,16,6
433,other,11,2
29227,finance,11,1
28499,other,23,3
38425,other,18,4
44483,games,8,3
57535,other,20,1
25316,games,56,5
9336,other,33,11
5198,news,56,8
9985,other,34,10
3040,other,40,11
69732,shopping,34,7
30853,other,19,5
16047,other,69,12
51911,other,33,11
69118,other,27,6
15136,travel,28,3
69959,other,17,5
26090,other,137,14
16282,other,7,2
21139,travel,24,6
48009,finance,17,1
1384,other,24,4
1565,other,58,5
59164,other,68,10
29159,other,44,6
4668,other,44,7
42721,other,14,7
10718,other,32,4
38182,other,49,6
70855,other,12,2
43729,other,19,5
665,other,16,3
1911,games,30,8
41803,other,19,3
43026,other,78,7
4414,travel,33,4
55353,other,40,14
54769,other,23,4
45276,other,25,3
56214,other,8,3
60978,food,114,16
36980,other,38,7
10919,other,32,2
